#name, A, B
NODE_0000297, 0.8747260375374083, 0.12527396246259165
seq_357, 0.0, 0.9999999999999999
seq_762, 1.0, 0.0
NODE_0000298, 0.9995728218263923, 0.0004271781736075932
seq_741, 0.9999999999999999, 0.0
NODE_0000299, 0.9988299898614272, 0.0011700101385729476
seq_761, 1.0, 0.0
NODE_0000300, 0.9964912670482747, 0.003508732951725444
seq_764, 1.0, 0.0
seq_769, 0.9999999999999999, 0.0
NODE_0000301, 0.04796527184369331, 0.9520347281563066
NODE_0000302, 0.0030424289636437427, 0.9969575710363562
seq_095, 0.0, 1.0
NODE_0000303, 0.0022287831392365145, 0.9977712168607634
seq_137, 0.0, 1.0
NODE_0000304, 0.001910104562488192, 0.9980898954375117
seq_096, 0.0, 1.0
NODE_0000305, 6.399022474652797e-10, 0.9999999993600976
seq_134, 0.0, 1.0
seq_135, 0.0, 1.0
NODE_0000306, 0.019358945374246986, 0.9806410546257529
seq_050, 0.0, 0.9999999999999999
NODE_0000307, 0.03630622865199215, 0.9636937713480078
seq_136, 0.0, 1.0
NODE_0000308, 7.5785872929219715e-06, 0.999992421412707
seq_054, 0.0, 1.0
NODE_0000309, 0.005553124690888757, 0.9944468753091112
NODE_0000310, 0.00415800564039157, 0.9958419943596085
seq_052, 0.0, 1.0
NODE_0000311, 0.003391733128210241, 0.9966082668717898
seq_053, 0.0, 1.0
seq_056, 0.0, 0.9999999999999999
NODE_0000312, 0.06145459878906936, 0.9385454012109307
seq_058, 0.0, 0.9999999999999999
NODE_0000313, 0.10756547653610626, 0.8924345234638936
seq_057, 0.0, 0.9999999999999999
NODE_0000314, 0.8235327894649725, 0.17646721053502742
NODE_0000315, 0.9999639625248934, 3.603747510662966e-05
seq_192, 0.0, 1.0
seq_045, 0.0, 1.0
seq_633, 1.0, 0.0
seq_771, 1.0, 0.0
NODE_0000316, 0.00013773406530688157, 0.9998622659346932
seq_043, 0.0, 0.9999999999999999
seq_059, 0.0, 1.0
NODE_0000317, 0.823646626721081, 0.17635337327891895
NODE_0000318, 0.8249348432890679, 0.17506515671093215
seq_143, 0.0, 0.9999999999999999
NODE_0000319, 0.8338117253681269, 0.1661882746318731
seq_098, 0.0, 1.0
NODE_0000320, 0.9996417894822868, 0.0003582105177132267
NODE_0000321, 0.9999999999680379, 3.1962174373182624e-11
seq_663, 1.0, 0.0
seq_655, 1.0, 0.0
NODE_0000322, 0.9999960824351727, 3.917564827189378e-06
seq_646, 0.9999999999999999, 0.0
NODE_0000323, 0.9999969636610572, 3.0363389429127145e-06
seq_639, 1.0, 0.0
seq_642, 1.0, 0.0
NODE_0000324, 0.6644417010005771, 0.33555829899942297
NODE_0000325, 0.10911775729336758, 0.8908822427066324
seq_046, 0.0, 1.0
NODE_0000326, 0.009566487772557634, 0.9904335122274425
seq_044, 0.0, 1.0
seq_048, 0.0, 1.0
NODE_0000327, 0.2930783688200806, 0.7069216311799195
NODE_0000328, 0.035858508876610455, 0.9641414911233895
seq_164, 0.0, 1.0
seq_560, 0.0, 1.0
NODE_0000329, 0.05855582122894129, 0.9414441787710587
seq_069, 0.0, 1.0
NODE_0000330, 0.054655279932595335, 0.9453447200674047
seq_089, 0.0, 1.0
NODE_0000331, 0.047647776808150064, 0.9523522231918499
seq_165, 0.0, 0.9999999999999999
NODE_0000332, 0.03767523090479715, 0.9623247690952029
seq_138, 0.0, 1.0
NODE_0000333, 0.04495851609279519, 0.9550414839072048
seq_449, 0.0, 1.0
NODE_0000334, 0.01484843910416006, 0.98515156089584
seq_242, 0.0, 1.0
seq_302, 0.0, 0.9999999999999999
NODE_0000335, 0.36789094867377353, 0.6321090513262264
seq_018, 0.0, 1.0
NODE_0000336, 0.3043946948811169, 0.6956053051188831
NODE_0000337, 0.02762084560789661, 0.9723791543921033
seq_049, 0.0, 0.9999999999999999
NODE_0000338, 0.0341372185430185, 0.9658627814569816
seq_139, 0.0, 1.0
NODE_0000339, 0.030445896435825997, 0.9695541035641739
seq_072, 0.0, 1.0
NODE_0000340, 0.02872632465163522, 0.9712736753483648
seq_070, 0.0, 1.0
seq_081, 0.0, 1.0
NODE_0000341, 0.3679722057212734, 0.6320277942787266
seq_040, 0.0, 0.9999999999999999
NODE_0000342, 0.37076630409513683, 0.6292336959048632
NODE_0000343, 0.28038974790900634, 0.7196102520909936
seq_047, 0.0, 0.9999999999999999
NODE_0000344, 0.1483875658039986, 0.8516124341960013
seq_156, 0.0, 1.0
NODE_0000345, 0.09763255526535691, 0.9023674447346431
seq_115, 0.0, 1.0
seq_162, 0.0, 1.0
NODE_0000346, 0.5036609358231845, 0.4963390641768155
NODE_0000347, 0.306960851761662, 0.693039148238338
seq_055, 0.0, 1.0
seq_557, 0.0, 1.0
NODE_0000348, 0.3351318021391717, 0.6648681978608284
seq_017, 0.0, 1.0
NODE_0000349, 0.23172463341450575, 0.7682753665854943
seq_202, 0.0, 1.0
NODE_0000350, 0.09332977712575533, 0.9066702228742447
seq_015, 0.0, 0.9999999999999999
NODE_0000351, 0.05076126788046487, 0.9492387321195352
seq_041, 0.0, 0.9999999999999999
NODE_0000352, 0.02922831254302785, 0.9707716874569722
seq_038, 0.0, 0.9999999999999999
seq_039, 0.0, 0.9999999999999999
NODE_0000353, 0.9890167028223803, 0.01098329717761985
NODE_0000354, 0.9999421502767474, 5.784972325270902e-05
NODE_0000355, 0.9999957202753693, 4.279724630709523e-06
seq_632, 0.9999999999999999, 0.0
seq_641, 0.9999999999999999, 0.0
NODE_0000356, 0.999981820400029, 1.817959997089625e-05
seq_640, 1.0, 0.0
seq_643, 1.0, 0.0
NODE_0000357, 0.9915848138527223, 0.008415186147277638
NODE_0000358, 0.9998727735175398, 0.000127226482460278
NODE_0000359, 0.9907042401297803, 0.00929575987021973
seq_638, 1.0, 0.0
NODE_0000360, 0.37660284503747166, 0.6233971549625282
seq_028, 0.0, 0.9999999999999999
NODE_0000361, 0.0006848723483642034, 0.9993151276516357
seq_029, 0.0, 1.0
seq_030, 0.0, 1.0
NODE_0000362, 0.9999091648520885, 9.08351479114937e-05
seq_645, 1.0, 0.0
NODE_0000363, 0.9993273767370465, 0.0006726232629534208
NODE_0000364, 3.721944479848558e-05, 0.9999627805552015
seq_025, 0.0, 1.0
seq_024, 0.0, 1.0
seq_026, 0.0, 1.0
NODE_0000365, 0.9981991146030234, 0.0018008853969766027
NODE_0000366, 0.519804327089974, 0.480195672910026
NODE_0000367, 1.3415674506939143e-08, 0.9999999865843255
seq_027, 0.0, 1.0
seq_559, 0.0, 1.0
NODE_0000368, 0.0376841171073296, 0.9623158828926703
seq_117, 0.0, 1.0
seq_118, 0.0, 1.0
NODE_0000369, 0.9999638002314833, 3.619976851670693e-05
seq_659, 0.9999999999999999, 0.0
NODE_0000370, 0.9999819995305506, 1.8000469449327455e-05
seq_658, 0.9999999999999999, 0.0
NODE_0000371, 0.9999787848470932, 2.1215152906861874e-05
seq_657, 1.0, 0.0
seq_660, 1.0, 0.0
NODE_0000372, 0.9391747351874332, 0.06082526481256686
NODE_0000373, 0.01934687095463223, 0.9806531290453678
seq_051, 0.0, 1.0
NODE_0000374, 0.0060546166124802285, 0.9939453833875198
seq_090, 0.0, 1.0
NODE_0000375, 0.013155408330561492, 0.9868445916694384
seq_160, 0.0, 1.0
NODE_0000376, 0.018115026683328598, 0.9818849733166715
seq_157, 0.0, 1.0
seq_158, 0.0, 1.0
NODE_0000377, 0.008658657519820694, 0.9913413424801794
seq_067, 0.0, 1.0
NODE_0000378, 0.011690424918840937, 0.9883095750811591
seq_159, 0.0, 1.0
NODE_0000379, 0.011864439486452542, 0.9881355605135475
seq_042, 0.0, 1.0
seq_161, 0.0, 1.0
NODE_0000380, 0.9774820516190451, 0.02251794838095487
seq_746, 1.0, 0.0
NODE_0000381, 0.9309947635973697, 0.06900523640263025
seq_220, 0.0, 1.0
NODE_0000382, 0.40585367649746984, 0.5941463235025303
seq_014, 0.0, 1.0
seq_016, 0.0, 1.0
NODE_0000383, 0.5674314897125756, 0.4325685102874243
NODE_0000384, 0.20687540475834026, 0.7931245952416598
seq_217, 0.0, 1.0
seq_227, 0.0, 0.9999999999999999
NODE_0000385, 0.24879055063758476, 0.7512094493624153
seq_102, 0.0, 1.0
seq_140, 0.0, 0.9999999999999999
NODE_0000386, 0.521977891971096, 0.478022108028904
seq_243, 0.0, 1.0
NODE_0000387, 0.2692245436109312, 0.7307754563890688
seq_221, 0.0, 1.0
seq_225, 0.0, 0.9999999999999999
NODE_0000388, 0.928060495955072, 0.07193950404492798
seq_589, 1.0, 0.0
NODE_0000389, 0.5855633367544363, 0.4144366632455638
NODE_0000390, 0.5229392708587742, 0.47706072914122577
seq_232, 0.0, 1.0
NODE_0000391, 0.5082702023669995, 0.49172979763300045
seq_198, 0.0, 1.0
seq_231, 0.0, 1.0
NODE_0000392, 0.08615779082189477, 0.9138422091781052
NODE_0000393, 0.06549693918584458, 0.9345030608141555
seq_123, 0.0, 1.0
seq_551, 0.0, 0.9999999999999999
NODE_0000394, 0.06602770759425314, 0.933972292405747
seq_124, 0.0, 1.0
NODE_0000395, 0.059184143422351086, 0.9408158565776489
seq_550, 0.0, 0.9999999999999999
NODE_0000396, 0.049228925071762235, 0.9507710749282378
seq_122, 0.0, 1.0
seq_429, 0.0, 1.0
NODE_0000397, 0.025547261154770736, 0.9744527388452292
NODE_0000398, 0.011979090019147032, 0.9880209099808529
seq_084, 0.0, 1.0
seq_553, 0.0, 1.0
NODE_0000399, 0.019073311127508204, 0.9809266888724918
seq_116, 0.0, 1.0
NODE_0000400, 0.018402350278697355, 0.9815976497213027
seq_304, 0.0, 0.9999999999999999
seq_552, 0.0, 0.9999999999999999
NODE_0000401, 0.5679617184118786, 0.43203828158812135
NODE_0000402, 0.011556449630289874, 0.9884435503697102
seq_012, 0.0, 1.0
seq_013, 0.0, 1.0
NODE_0000403, 0.46326058106519363, 0.5367394189348063
NODE_0000404, 0.34101136708930446, 0.6589886329106955
NODE_0000405, 0.29162376749933516, 0.7083762325006647
seq_032, 0.0, 1.0
seq_033, 0.0, 1.0
NODE_0000406, 0.1838181062168614, 0.8161818937831387
seq_005, 0.0, 1.0
NODE_0000407, 0.03531764068586194, 0.9646823593141381
seq_085, 0.0, 1.0
NODE_0000408, 0.0006797986119986477, 0.9993202013880014
seq_086, 0.0, 1.0
NODE_0000409, 1.1443012898808545e-06, 0.9999988556987102
seq_087, 0.0, 0.9999999999999999
seq_088, 0.0, 1.0
NODE_0000410, 0.40655408889689765, 0.5934459111031023
seq_558, 0.0, 0.9999999999999999
NODE_0000411, 0.387976466486095, 0.6120235335139051
seq_209, 0.0, 1.0
NODE_0000412, 0.23229170590329443, 0.7677082940967057
seq_218, 0.0, 1.0
NODE_0000413, 0.012002247914914346, 0.9879977520850857
seq_169, 0.0, 1.0
NODE_0000414, 0.005986116672697759, 0.9940138833273022
seq_109, 0.0, 1.0
NODE_0000415, 0.00011412399666283567, 0.9998858760033371
seq_068, 0.0, 1.0
seq_142, 0.0, 1.0
NODE_0000416, 0.570370421979717, 0.4296295780202829
seq_141, 0.0, 1.0
NODE_0000417, 0.9864821549548717, 0.013517845045128324
seq_692, 1.0, 0.0
seq_690, 1.0, 0.0
NODE_0000418, 0.6653356844937237, 0.33466431550627623
seq_230, 0.0, 0.9999999999999999
NODE_0000419, 0.6840052892429862, 0.31599471075701374
seq_237, 0.0, 1.0
seq_648, 1.0, 0.0
NODE_0000420, 0.7767000096782949, 0.22329999032170508
seq_447, 0.0, 0.9999999999999999
NODE_0000421, 0.9343484115859206, 0.06565158841407928
seq_180, 0.0, 0.9999999999999999
NODE_0000422, 0.9916733080909482, 0.008326691909051913
NODE_0000423, 0.9926059464367681, 0.007394053563231853
seq_179, 0.0, 1.0
NODE_0000424, 0.9998323884916598, 0.00016761150834029517
NODE_0000425, 0.9999368547784209, 6.314522157921263e-05
seq_693, 1.0, 0.0
seq_694, 1.0, 0.0
NODE_0000426, 0.9999420386594108, 5.7961340589158604e-05
seq_661, 1.0, 0.0
NODE_0000427, 0.9969439109664618, 0.003056089033538178
seq_688, 1.0, 0.0
seq_207, 0.0, 1.0
seq_313, 0.0, 0.9999999999999999
NODE_0000428, 0.9943457158428549, 0.005654284157144989
seq_695, 1.0, 0.0
NODE_0000429, 0.9897908533583812, 0.01020914664161872
NODE_0000430, 0.6275000733351008, 0.37249992666489923
seq_151, 0.0, 1.0
NODE_0000431, 0.533808408956625, 0.46619159104337515
seq_176, 0.0, 1.0
seq_228, 0.0, 1.0
NODE_0000432, 0.9878477355703269, 0.01215226442967322
NODE_0000433, 0.560210974448082, 0.43978902555191796
seq_145, 0.0, 1.0
seq_206, 0.0, 1.0
NODE_0000434, 0.9991549401817906, 0.000845059818209349
seq_318, 0.0, 1.0
seq_691, 0.9999999999999999, 0.0
NODE_0000435, 0.998614416203526, 0.0013855837964740218
seq_684, 0.9999999999999999, 0.0
NODE_0000436, 0.9603674574495882, 0.03963254255041181
NODE_0000437, 0.004731194401217755, 0.9952688055987822
seq_150, 0.0, 1.0
seq_149, 0.0, 1.0
seq_152, 0.0, 1.0
NODE_0000438, 0.9975530568696097, 0.0024469431303903626
NODE_0000439, 0.9999973513843297, 2.6486156703503136e-06
seq_708, 0.9999999999999999, 0.0
seq_713, 0.9999999999999999, 0.0
NODE_0000440, 0.9999278061194196, 7.219388058050968e-05
seq_709, 1.0, 0.0
NODE_0000441, 0.9994806722343277, 0.0005193277656724951
seq_544, 0.0, 1.0
NODE_0000442, 0.999994550282892, 5.449717108113494e-06
seq_712, 1.0, 0.0
NODE_0000443, 0.9999999999907784, 9.221558374078322e-12
seq_710, 1.0, 0.0
seq_711, 1.0, 0.0
NODE_0000444, 0.8221451159039056, 0.17785488409609435
NODE_0000445, 0.6396280658792052, 0.3603719341207948
seq_481, 0.0, 1.0
seq_536, 0.0, 1.0
NODE_0000446, 0.7225870723268603, 0.27741292767313963
seq_475, 0.0, 0.9999999999999999
NODE_0000447, 0.14503277876367218, 0.8549672212363278
NODE_0000448, 0.11751487795175275, 0.8824851220482474
seq_480, 0.0, 1.0
seq_535, 0.0, 1.0
NODE_0000449, 0.10786585203754104, 0.8921341479624589
seq_530, 0.0, 1.0
NODE_0000450, 0.001954383074584494, 0.9980456169254155
seq_445, 0.0, 1.0
seq_456, 0.0, 0.9999999999999999
NODE_0000451, 0.1635392875281779, 0.8364607124718222
seq_458, 0.0, 1.0
NODE_0000452, 0.14317194419646811, 0.8568280558035318
seq_461, 0.0, 0.9999999999999999
seq_484, 0.0, 1.0
NODE_0000453, 0.14093999737266802, 0.8590600026273321
seq_479, 0.0, 1.0
seq_483, 0.0, 1.0
NODE_0000454, 0.0032652796419916645, 0.9967347203580084
seq_540, 0.0, 1.0
NODE_0000455, 0.0010098242643001984, 0.9989901757356998
seq_539, 0.0, 1.0
NODE_0000456, 6.861724256149552e-05, 0.9999313827574385
seq_491, 0.0, 1.0
seq_482, 0.0, 0.9999999999999999
seq_537, 0.0, 1.0
NODE_0000457, 0.2659963522931924, 0.7340036477068076
seq_101, 0.0, 0.9999999999999999
NODE_0000458, 0.2363514099472947, 0.7636485900527054
NODE_0000459, 0.24921741064663047, 0.7507825893533695
seq_314, 0.0, 1.0
NODE_0000460, 0.2514209520285301, 0.7485790479714698
seq_219, 0.0, 1.0
seq_689, 1.0, 0.0
NODE_0000461, 0.15231423476647743, 0.8476857652335226
seq_349, 0.0, 1.0
NODE_0000462, 0.14275371284724322, 0.8572462871527566
seq_293, 0.0, 1.0
seq_294, 0.0, 1.0
seq_351, 0.0, 0.9999999999999999
NODE_0000463, 0.1597421844566921, 0.8402578155433078
NODE_0000464, 0.14430797700050557, 0.8556920229994943
NODE_0000465, 0.10626633043482347, 0.8937336695651764
seq_239, 0.0, 1.0
seq_299, 0.0, 0.9999999999999999
NODE_0000466, 0.0940627653163881, 0.9059372346836119
seq_346, 0.0, 1.0
seq_368, 0.0, 0.9999999999999999
NODE_0000467, 0.1902418530919205, 0.8097581469080795
NODE_0000468, 0.2609537554283706, 0.7390462445716294
seq_339, 0.0, 1.0
seq_666, 1.0, 0.0
NODE_0000469, 0.06203435656894506, 0.9379656434310549
seq_177, 0.0, 1.0
seq_554, 0.0, 1.0
NODE_0000470, 0.073485114310949, 0.926514885689051
seq_297, 0.0, 1.0
seq_369, 0.0, 0.9999999999999999
NODE_0000471, 0.045679409501673214, 0.9543205904983267
NODE_0000472, 0.026179266518744474, 0.9738207334812555
seq_175, 0.0, 1.0
seq_354, 0.0, 0.9999999999999999
NODE_0000473, 0.02200269229713386, 0.9779973077028662
seq_205, 0.0, 1.0
NODE_0000474, 0.017683238776083493, 0.9823167612239165
seq_212, 0.0, 1.0
NODE_0000475, 0.017758657594801597, 0.9822413424051983
seq_345, 0.0, 1.0
seq_347, 0.0, 0.9999999999999999
NODE_0000476, 0.13742476368977688, 0.8625752363102231
seq_348, 0.0, 1.0
NODE_0000477, 0.12239628252103989, 0.87760371747896
NODE_0000478, 0.07846672494955399, 0.9215332750504461
seq_352, 0.0, 1.0
seq_355, 0.0, 1.0
NODE_0000479, 0.06324939556583453, 0.9367506044341656
seq_298, 0.0, 1.0
NODE_0000480, 0.0007338710884433016, 0.9992661289115566
seq_291, 0.0, 0.9999999999999999
NODE_0000481, 0.0001578753686271913, 0.9998421246313728
seq_223, 0.0, 1.0
NODE_0000482, 1.3305651747183983e-05, 0.9999866943482528
seq_224, 0.0, 1.0
seq_226, 0.0, 1.0
NODE_0000483, 0.010783240728517168, 0.9892167592714828
NODE_0000484, 0.00036310258174297364, 0.999636897418257
seq_292, 0.0, 0.9999999999999999
seq_477, 0.0, 1.0
NODE_0000485, 0.09036895604583872, 0.9096310439541613
seq_472, 0.0, 1.0
NODE_0000486, 0.4768694029960296, 0.5231305970039705
seq_546, 0.0, 1.0
NODE_0000487, 0.614361664829286, 0.385638335170714
seq_735, 1.0, 0.0
NODE_0000488, 0.617487818806681, 0.3825121811933189
seq_534, 0.0, 1.0
seq_760, 1.0, 0.0
NODE_0000489, 0.023095111546755365, 0.9769048884532447
seq_036, 0.0, 1.0
NODE_0000490, 0.019593587739390725, 0.9804064122606094
NODE_0000491, 6.94277870372707e-06, 0.9999930572212962
seq_035, 0.0, 0.9999999999999999
seq_173, 0.0, 1.0
NODE_0000492, 0.00022956054255545818, 0.9997704394574446
seq_343, 0.0, 1.0
NODE_0000493, 1.0873804729913693e-06, 0.999998912619527
seq_222, 0.0, 0.9999999999999999
NODE_0000494, 0.0008848633087964695, 0.9991151366912034
seq_295, 0.0, 1.0
seq_340, 0.0, 1.0
NODE_0000495, 0.02150976264316567, 0.9784902373568344
NODE_0000496, 0.3772678869511615, 0.6227321130488385
seq_350, 0.0, 0.9999999999999999
NODE_0000497, 0.4440100099058232, 0.5559899900941769
seq_296, 0.0, 1.0
seq_685, 1.0, 0.0
NODE_0000498, 0.02150823686890945, 0.9784917631310904
NODE_0000499, 0.056088252282620904, 0.9439117477173791
seq_034, 0.0, 1.0
seq_635, 1.0, 0.0
NODE_0000500, 5.388161046496556e-05, 0.9999461183895351
seq_037, 0.0, 1.0
seq_372, 0.0, 1.0
NODE_0000501, 0.0033190399063004, 0.9966809600936997
seq_310, 0.0, 1.0
seq_344, 0.0, 1.0
NODE_0000502, 0.16098681850363827, 0.8390131814963617
seq_371, 0.0, 1.0
NODE_0000503, 0.08579509656856671, 0.9142049034314333
seq_549, 0.0, 1.0
NODE_0000504, 0.019667956241520464, 0.9803320437584797
seq_148, 0.0, 1.0
NODE_0000505, 0.021387361240259275, 0.9786126387597406
seq_517, 0.0, 0.9999999999999999
NODE_0000506, 0.021889122567675504, 0.9781108774323245
seq_431, 0.0, 1.0
seq_521, 0.0, 0.9999999999999999
NODE_0000507, 0.018821681201006548, 0.9811783187989934
seq_360, 0.0, 1.0
NODE_0000508, 0.01955419058002159, 0.9804458094199784
seq_428, 0.0, 0.9999999999999999
NODE_0000509, 0.022104728757844815, 0.9778952712421551
seq_435, 0.0, 1.0
seq_567, 0.0, 1.0
NODE_0000510, 0.018480258717070878, 0.9815197412829291
NODE_0000511, 0.019869803535635836, 0.9801301964643641
seq_490, 0.0, 1.0
NODE_0000512, 0.025144870539623516, 0.9748551294603763
seq_518, 0.0, 1.0
seq_545, 0.0, 1.0
NODE_0000513, 0.019911356946751686, 0.9800886430532483
seq_566, 0.0, 0.9999999999999999
NODE_0000514, 0.02125563683840222, 0.9787443631615977
seq_575, 0.0, 1.0
NODE_0000515, 0.019367729717701804, 0.9806322702822983
seq_565, 0.0, 1.0
seq_573, 0.0, 1.0
NODE_0000516, 0.017993170134650686, 0.9820068298653494
NODE_0000517, 0.01980054036102191, 0.9801994596389781
seq_446, 0.0, 1.0
NODE_0000518, 0.023243879010623098, 0.9767561209893768
seq_422, 0.0, 1.0
seq_542, 0.0, 1.0
NODE_0000519, 0.018265758541352806, 0.9817342414586472
seq_568, 0.0, 1.0
NODE_0000520, 0.01905641207624213, 0.9809435879237578
seq_505, 0.0, 1.0
NODE_0000521, 0.02008083289948923, 0.9799191671005106
seq_576, 0.0, 1.0
NODE_0000522, 2.4424942197882735e-05, 0.9999755750578021
seq_417, 0.0, 1.0
seq_418, 0.0, 1.0
NODE_0000523, 0.01674326221999937, 0.9832567377800006
NODE_0000524, 0.016284299435694857, 0.9837157005643051
NODE_0000525, 0.018217979500332902, 0.981782020499667
seq_301, 0.0, 0.9999999999999999
seq_303, 0.0, 1.0
NODE_0000526, 0.016744062566830642, 0.9832559374331695
seq_443, 0.0, 0.9999999999999999
NODE_0000527, 0.018906281578185538, 0.9810937184218145
seq_328, 0.0, 0.9999999999999999
seq_522, 0.0, 1.0
NODE_0000528, 0.014345874133763, 0.9856541258662369
seq_440, 0.0, 0.9999999999999999
NODE_0000529, 0.009963966630349265, 0.9900360333696506
NODE_0000530, 0.01004676212260474, 0.9899532378773952
seq_465, 0.0, 1.0
NODE_0000531, 0.014074341153816469, 0.9859256588461836
seq_405, 0.0, 0.9999999999999999
seq_485, 0.0, 0.9999999999999999
NODE_0000532, 0.010457819672126886, 0.9895421803278732
seq_464, 0.0, 1.0
NODE_0000533, 0.012635743326744267, 0.9873642566732559
seq_514, 0.0, 1.0
NODE_0000534, 0.014904565591419013, 0.9850954344085809
seq_463, 0.0, 0.9999999999999999
seq_533, 0.0, 0.9999999999999999
NODE_0000535, 0.15372860892981635, 0.8462713910701836
NODE_0000536, 0.14114818197081666, 0.8588518180291833
seq_322, 0.0, 0.9999999999999999
seq_516, 0.0, 1.0
NODE_0000537, 0.1235475198988316, 0.8764524801011684
seq_500, 0.0, 1.0
NODE_0000538, 0.10217412258107304, 0.8978258774189268
seq_580, 0.0, 1.0
NODE_0000539, 0.04341411074437872, 0.9565858892556213
seq_515, 0.0, 1.0
NODE_0000540, 0.02681825478653242, 0.9731817452134677
seq_520, 0.0, 1.0
NODE_0000541, 0.021738268881532654, 0.9782617311184674
seq_531, 0.0, 0.9999999999999999
seq_532, 0.0, 1.0
NODE_0000542, 0.14008469829657366, 0.8599153017034262
seq_493, 0.0, 1.0
NODE_0000543, 0.16489029753197176, 0.8351097024680282
seq_499, 0.0, 1.0
NODE_0000544, 0.19069145871691418, 0.8093085412830859
NODE_0000545, 0.0796064781590033, 0.9203935218409968
seq_519, 0.0, 1.0
NODE_0000546, 0.0031257041913746665, 0.9968742958086254
seq_470, 0.0, 0.9999999999999999
seq_471, 0.0, 0.9999999999999999
NODE_0000547, 0.20942994865665007, 0.7905700513433499
NODE_0000548, 0.211958091096853, 0.7880419089031471
seq_462, 0.0, 1.0
seq_748, 1.0, 0.0
NODE_0000549, 0.22785591849110715, 0.7721440815088929
seq_512, 0.0, 1.0
NODE_0000550, 0.40857121515759787, 0.5914287848424021
seq_513, 0.0, 1.0
seq_759, 1.0, 0.0
NODE_0000551, 0.35892805894531643, 0.6410719410546836
NODE_0000552, 0.14157139267378635, 0.8584286073262136
seq_144, 0.0, 1.0
NODE_0000553, 0.0016261067916320266, 0.9983738932083679
seq_564, 0.0, 1.0
NODE_0000554, 0.0010934859371880272, 0.998906514062812
seq_570, 0.0, 1.0
NODE_0000555, 0.0006835761484076894, 0.9993164238515923
seq_571, 0.0, 1.0
seq_574, 0.0, 1.0
NODE_0000556, 0.10739233502778488, 0.8926076649722152
NODE_0000557, 0.006648410950794754, 0.9933515890492053
seq_241, 0.0, 0.9999999999999999
NODE_0000558, 0.00044065092959427293, 0.9995593490704057
NODE_0000559, 3.153682003178158e-05, 0.9999684631799681
seq_285, 0.0, 1.0
NODE_0000560, 2.289078088492325e-06, 0.9999977109219115
seq_286, 0.0, 1.0
seq_290, 0.0, 1.0
NODE_0000561, 0.00017162169732198808, 0.9998283783026781
NODE_0000562, 7.949640268001203e-05, 0.9999205035973201
seq_307, 0.0, 1.0
seq_309, 0.0, 0.9999999999999999
NODE_0000563, 0.0007427704737295763, 0.9992572295262704
seq_454, 0.0, 0.9999999999999999
NODE_0000564, 0.0007969218355682116, 0.9992030781644317
seq_543, 0.0, 1.0
NODE_0000565, 0.00046449685795558294, 0.9995355031420444
seq_306, 0.0, 0.9999999999999999
seq_529, 0.0, 1.0
NODE_0000566, 0.013292150859429933, 0.98670784914057
NODE_0000567, 3.397565056850526e-05, 0.9999660243494315
seq_284, 0.0, 1.0
seq_283, 0.0, 0.9999999999999999
seq_455, 0.0, 1.0
NODE_0000568, 0.024524712093182747, 0.9754752879068174
NODE_0000569, 0.0008809294158101402, 0.9991190705841898
seq_305, 0.0, 0.9999999999999999
seq_459, 0.0, 1.0
NODE_0000570, 0.07866797363017687, 0.9213320263698233
seq_476, 0.0, 1.0
NODE_0000571, 0.9620001099801873, 0.03799989001981279
NODE_0000572, 0.999736462883479, 0.00026353711652112445
seq_758, 1.0, 0.0
seq_763, 0.9999999999999999, 0.0
NODE_0000573, 0.9999982442309928, 1.7557690071371553e-06
seq_757, 0.9999999999999999, 0.0
NODE_0000574, 0.9999999999252437, 7.475633022764976e-11
seq_756, 1.0, 0.0
seq_754, 1.0, 0.0
NODE_0000575, 0.01645244521186447, 0.9835475547881356
NODE_0000576, 0.010883217477781308, 0.9891167825222188
seq_448, 0.0, 0.9999999999999999
NODE_0000577, 0.0058442851699995945, 0.9941557148300005
seq_337, 0.0, 1.0
NODE_0000578, 6.116116779572135e-07, 0.9999993883883221
seq_282, 0.0, 1.0
seq_725, 1.0, 0.0
seq_289, 0.0, 1.0
seq_312, 0.0, 1.0
NODE_0000579, 0.000275160979111423, 0.9997248390208885
seq_319, 0.0, 1.0
seq_474, 0.0, 0.9999999999999999
NODE_0000580, 0.015914557155621973, 0.984085442844378
seq_229, 0.0, 1.0
NODE_0000581, 0.016960038362065638, 0.9830399616379343
NODE_0000582, 0.03814331689591335, 0.9618566831040868
seq_323, 0.0, 1.0
seq_752, 1.0, 0.0
NODE_0000583, 0.01773656952254952, 0.9822634304774505
seq_478, 0.0, 1.0
seq_311, 0.0, 0.9999999999999999
NODE_0000584, 0.016865529480581475, 0.9831344705194186
seq_444, 0.0, 1.0
NODE_0000585, 0.015045942870217172, 0.9849540571297828
seq_338, 0.0, 1.0
seq_453, 0.0, 1.0
NODE_0000586, 0.03220974649103604, 0.967790253508964
NODE_0000587, 0.0027173946982322382, 0.9972826053017678
seq_353, 0.0, 1.0
NODE_0000588, 0.0003897284162155294, 0.9996102715837845
seq_316, 0.0, 1.0
NODE_0000589, 0.0002763797980655482, 0.9997236202019344
seq_308, 0.0, 1.0
seq_315, 0.0, 0.9999999999999999
NODE_0000590, 0.42886682130925924, 0.5711331786907407
seq_538, 0.0, 1.0
NODE_0000591, 0.6517482176196892, 0.34825178238031085
seq_751, 0.9999999999999999, 0.0
NODE_0000592, 0.9999999987994651, 1.2005348558368704e-09
