#node	date	numeric date
NODE_0000386	2021-08-18	2021.628767
seq_137	2021-08-18	2021.628767
seq_138	2021-08-18	2021.628767
NODE_0000387	2007-08-10	2007.608002
seq_390	2013-09-01	2013.667123
NODE_0000388	2009-10-17	2009.791814
seq_464	2019-04-26	2019.316438
NODE_0000389	2014-01-22	2014.058726
seq_471	2019-03-15	2019.201370
NODE_0000391	2015-02-25	2015.152244
seq_145	2022-10-17	2022.793151
seq_465	2020-04-13	2020.282787
NODE_0000392	2014-08-31	2014.664469
seq_470	2019-06-28	2019.489041
NODE_0000393	2018-10-10	2018.773398
seq_481	2019-07-08	2019.516438
seq_482	2019-10-23	2019.809589
NODE_0000394	1991-07-17	1991.541411
seq_472	2019-06-02	2019.417808
NODE_0000395	1992-02-22	1992.142559
NODE_0000397	1992-12-17	1992.960041
seq_153	2001-01-01	2001.001370
seq_211	1998-01-01	1998.001370
seq_186	1999-01-01	1999.001370
NODE_0000400	1994-04-11	1994.275908
seq_151	2003-01-01	2003.001370
seq_230	2002-01-01	2002.001370
NODE_0000401	1993-05-11	1993.356196
NODE_0000402	2002-12-15	2002.953461
seq_369	2011-01-01	2011.001370
NODE_0000403	2006-03-30	2006.242850
seq_371	2012-07-04	2012.506831
seq_463	2020-05-12	2020.362022
NODE_0000404	1997-06-18	1997.460749
NODE_0000405	2005-07-31	2005.579922
NODE_0000409	2006-12-01	2006.916613
seq_111	2013-12-27	2013.987671
seq_121	2017-03-31	2017.245205
NODE_0000408	2010-07-27	2010.568102
seq_109	2012-12-12	2012.946721
NODE_0000530	2011-01-02	2011.004813
seq_102	2011-01-10	2011.026027
NODE_0000531	2011-01-04	2011.009589
seq_104	2011-01-04	2011.009589
seq_100	2011-01-04	2011.009589
NODE_0000411	1997-12-20	1997.968380
NODE_0000412	2001-02-10	2001.111042
seq_424	2017-11-13	2017.867123
seq_427	2011-08-15	2011.620548
NODE_0000413	2002-02-27	2002.158765
seq_416	2017-05-15	2017.368493
NODE_0000414	2003-06-19	2003.464746
NODE_0000415	2006-11-26	2006.903362
seq_415	2017-05-22	2017.387671
seq_467	2019-01-31	2019.083562
NODE_0000416	2007-05-27	2007.402169
seq_417	2017-11-21	2017.889041
seq_441	2017-04-13	2017.280822
NODE_0000417	1997-11-05	1997.846335
seq_418	2017-01-24	2017.064384
NODE_0000418	1998-12-01	1998.917050
NODE_0000419	2000-06-18	2000.463056
seq_206	2002-01-01	2002.001370
seq_404	2017-12-20	2017.968493
NODE_0000420	1999-07-12	1999.526178
seq_366	2012-03-28	2012.239071
NODE_0000421	2000-04-16	2000.290484
seq_354	2012-01-30	2012.080601
seq_209	2004-01-01	2004.001366
NODE_0000423	2000-11-20	2000.885903
NODE_0000424	2003-09-12	2003.697538
seq_374	2012-09-14	2012.703552
seq_426	2015-02-25	2015.152055
NODE_0000425	2001-09-03	2001.672650
seq_358	2012-01-01	2012.001366
NODE_0000426	2003-09-07	2003.684887
seq_327	2010-04-01	2010.247945
seq_367	2012-09-13	2012.700820
NODE_0000428	2013-08-14	2013.616937
NODE_0000429	2016-03-02	2016.169267
seq_423	2016-06-13	2016.449454
NODE_0000430	2016-07-07	2016.514209
seq_456	2018-09-01	2018.667123
NODE_0000431	2016-11-22	2016.892630
seq_454	2019-09-01	2019.667123
seq_455	2019-09-01	2019.667123
NODE_0000432	2014-01-15	2014.039256
NODE_0000433	2020-06-16	2020.457798
seq_131	2020-09-09	2020.689891
seq_132	2020-09-20	2020.719945
NODE_0000434	2017-07-20	2017.549951
seq_476	2019-04-09	2019.269863
NODE_0000435	2019-01-22	2019.060185
seq_461	2020-08-11	2020.610656
seq_503	2022-02-01	2022.086301
NODE_0000436	1994-06-19	1994.464248
NODE_0000437	1998-01-02	1998.005282
seq_152	2002-01-01	2002.001370
NODE_0000438	1999-09-20	1999.718524
seq_190	2000-01-01	2000.001366
seq_191	2000-01-01	2000.001366
NODE_0000439	1996-06-16	1996.456790
seq_221	2004-01-01	2004.001366
NODE_0000440	1999-06-27	1999.487131
seq_361	2011-03-28	2011.236986
NODE_0000441	1999-10-02	1999.752959
seq_356	2011-02-16	2011.127397
NODE_0000442	2000-04-11	2000.276273
NODE_0000444	2000-12-20	2000.968713
seq_222	2004-01-01	2004.001366
NODE_0000446	2006-02-19	2006.136448
seq_093	2008-11-12	2008.864754
seq_469	2019-03-27	2019.234247
NODE_0000447	2002-02-03	2002.091108
seq_468	2019-09-25	2019.732877
NODE_0000448	2004-03-07	2004.181463
NODE_0000449	2010-02-01	2010.087644
seq_370	2012-05-15	2012.370219
seq_430	2011-06-19	2011.464384
NODE_0000450	2007-08-28	2007.657107
seq_363	2011-03-03	2011.168493
NODE_0000451	2011-02-21	2011.139894
seq_429	2012-04-30	2012.329235
NODE_0000452	2021-04-19	2021.297260
seq_135	2021-04-19	2021.297260
seq_136	2021-04-19	2021.297260
NODE_0000453	2001-01-01	2001.001213
seq_208	2003-01-01	2003.001370
NODE_0000454	2002-02-06	2002.099513
seq_248	2009-01-01	2009.001370
seq_477	2019-05-30	2019.409589
NODE_0000456	2004-06-24	2004.479153
seq_318	2009-01-01	2009.001370
seq_319	2009-01-01	2009.001370
NODE_0000458	2001-07-08	2001.515499
seq_261	2007-12-01	2007.916438
NODE_0000459	2004-06-26	2004.486243
seq_511	2020-02-07	2020.102459
NODE_0000460	2006-11-17	2006.878011
NODE_0000461	2010-01-14	2010.037088
seq_405	2015-04-07	2015.264384
NODE_0000462	2011-10-31	2011.831356
seq_118	2016-10-01	2016.750000
NODE_0000463	2012-08-04	2012.590369
seq_144	2022-10-01	2022.749315
NODE_0000464	2013-11-20	2013.885768
seq_129	2020-06-10	2020.441257
NODE_0000465	2015-03-22	2015.220638
seq_486	2020-10-28	2020.823770
NODE_0000466	2015-08-21	2015.637894
seq_487	2020-10-16	2020.790984
seq_490	2020-02-20	2020.137978
NODE_0000467	2009-04-13	2009.281416
seq_478	2019-01-30	2019.080822
NODE_0000468	2019-06-04	2019.424319
seq_453	2019-09-01	2019.667123
NODE_0000469	2019-09-24	2019.730137
seq_127	2019-09-24	2019.730137
seq_451	2019-09-24	2019.730137
NODE_0000471	2020-06-01	2020.416754
seq_485	2020-11-02	2020.837432
seq_484	2020-11-02	2020.837432
seq_510	2021-08-31	2021.664384
NODE_0000473	2000-12-26	2000.983762
seq_207	2004-01-01	2004.001366
NODE_0000474	2001-03-13	2001.195128
NODE_0000490	2001-08-18	2001.629538
seq_210	2006-01-01	2006.001370
seq_372	2013-01-22	2013.058904
NODE_0000482	2003-01-15	2003.038928
seq_218	2005-01-01	2005.001370
NODE_0000483	2003-12-04	2003.925843
seq_214	2006-01-01	2006.001370
seq_215	2005-01-01	2005.001370
NODE_0000475	2002-09-04	2002.674207
NODE_0000476	2004-12-17	2004.960010
seq_308	2007-01-01	2007.001370
NODE_0000477	2006-11-09	2006.855363
seq_362	2011-08-25	2011.647945
seq_387	2017-01-01	2017.001370
NODE_0000478	2003-03-08	2003.181757
seq_353	2011-04-11	2011.275342
NODE_0000479	2004-11-06	2004.848059
seq_373	2013-03-01	2013.163014
seq_419	2015-04-29	2015.324658
NODE_0000484	2001-07-09	2001.519782
seq_348	2011-09-20	2011.719178
NODE_0000486	2003-08-06	2003.595468
seq_375	2011-12-02	2011.919178
seq_442	2017-01-24	2017.064384
NODE_0000487	2002-12-27	2002.987089
seq_355	2011-07-01	2011.497260
NODE_0000488	2005-03-25	2005.229475
seq_395	2017-07-18	2017.543836
seq_492	2018-11-20	2018.886301
NODE_0000491	2001-06-08	2001.434386
NODE_0000492	2001-10-31	2001.831178
seq_394	2014-09-01	2014.667123
NODE_0000493	2004-02-04	2004.095490
seq_219	2005-01-01	2005.001370
seq_437	2016-10-12	2016.780055
NODE_0000495	2004-08-20	2004.635840
seq_099	2010-10-21	2010.804110
seq_216	2005-01-01	2005.001370
seq_220	2005-01-01	2005.001370
NODE_0000497	2001-10-05	2001.759155
NODE_0000498	2004-03-07	2004.182046
seq_389	2012-09-01	2012.668033
NODE_0000499	2007-03-13	2007.196748
seq_393	2014-09-01	2014.667123
seq_443	2017-01-03	2017.006849
NODE_0000500	2007-11-22	2007.892065
seq_323	2012-08-01	2012.583333
NODE_0000501	2008-10-22	2008.807738
seq_325	2013-03-01	2013.163014
NODE_0000502	2009-07-18	2009.543818
NODE_0000504	2011-11-06	2011.849098
seq_338	2013-07-01	2013.497260
seq_480	2019-06-26	2019.483562
NODE_0000505	2013-05-30	2013.409442
seq_483	2020-11-10	2020.859290
seq_489	2020-09-29	2020.744536
NODE_0000506	2010-08-30	2010.661424
seq_119	2016-10-01	2016.750000
NODE_0000507	2011-04-01	2011.248033
seq_340	2013-10-01	2013.749315
NODE_0000508	2012-05-26	2012.399418
seq_488	2020-10-01	2020.750000
seq_491	2020-01-27	2020.072404
NODE_0000615	2012-01-30	2012.079401
seq_339	2013-09-01	2013.667123
seq_149	2014-01-01	2014.001370
